0,0,0,0,0,0,0,0,0,0,0,0,0
4.54949336904165e-24,1.06044304906115e-09,1.24077091882954e-24,-1.07059209465271e-22,-2.78868125921157e-07,1.25333989178048e-08,2.66334727003352e-07,6.2696537243003e-23,2.23251168223399e-08,2.232511682234e-08,2.23251168223398e-08,2.23251168223398e-08,0
-4.17726209339279e-23,7.05282903790935e-09,-5.68686670857583e-23,-2.45644334665481e-21,-2.18980355385136e-06,-2.51740837616981e-07,1.43624927007115e-06,2.64535550629762e-21,1.48480611324409e-07,1.48480611324406e-07,1.48480611324408e-07,1.48480611324406e-07,0
-3.35008148083976e-23,2.37316384451966e-08,-1.36278006587567e-22,-4.66384379158774e-21,-7.36833582298744e-06,-8.47065646348659e-07,4.8327503139488e-06,5.08457153012775e-21,4.99613440951513e-07,4.99613440951507e-07,4.99613440951509e-07,4.99613440951504e-07,0
7.89957484988141e-23,5.60832730204827e-08,-2.66972544454751e-22,-1.2543539050009e-20,-1.74130487632681e-05,-2.00180033195791e-06,1.14208999146452e-05,1.35096711307234e-20,1.18070048464175e-06,1.18070048464174e-06,1.18070048464174e-06,1.18070048464173e-06,0
2.60561892954204e-23,1.09207219030171e-07,-5.26707252599836e-22,-2.05397171038442e-20,-3.39072469765363e-05,-3.89795022259833e-06,2.22391792082414e-05,2.21976506367937e-20,2.29909934800363e-06,2.29909934800361e-06,2.29909934800361e-06,2.29909934800359e-06,0
2.57666760810268e-22,1.88140517434658e-07,-5.0354619339165e-22,-2.43091725373482e-20,-5.84148201082348e-05,-6.71526517297359e-06,3.83133794481205e-05,2.45540577097539e-20,3.9608529986244e-06,3.96085299862438e-06,3.96085299862437e-06,3.96085299862434e-06,0
-1.52614823016034e-22,2.97858090878932e-07,-1.02632431225459e-21,-3.68849013338751e-20,-9.24803411713351e-05,-1.06312480288154e-05,6.06566718053394e-05,3.5782666199009e-20,6.27069665008283e-06,6.27069665008279e-06,6.27069665008279e-06,6.27069665008275e-06,0
1.92526287571717e-21,4.43273313693756e-07,-1.06499493288144e-22,-5.06053934722082e-20,-0.000137629227422725,-1.58211588592178e-05,9.02697395683641e-05,4.35923386881154e-20,9.33206976197383e-06,9.33206976197386e-06,9.33206976197379e-06,9.33206976197376e-06,0
2.45465846775111e-21,6.29238585960531e-07,-5.6310283338538e-22,-6.14931306022368e-20,-0.000195367902404135,-2.24580192253303e-05,0.000128140911289244,5.33499660229856e-20,1.32471281254849e-05,1.32471281254849e-05,1.32471281254849e-05,1.32471281254848e-05,0
2.24290023093753e-21,8.60545949877179e-07,-1.39690032305825e-21,-8.51780828126209e-20,-0.000267183968972106,-3.07126157957736e-05,0.00017524630472342,7.569924901288e-20,1.81167568395196e-05,1.81167568395196e-05,1.81167568395196e-05,1.81167568395195e-05,0
3.3546309742088e-21,1.14192774620193e-06,-1.25131590413762e-21,-1.69571244093411e-19,-0.000354546392749056,-4.07535033428861e-05,0.000232549981004797,1.56394454748775e-19,2.40405841305669e-05,2.40405841305669e-05,2.40405841305668e-05,2.40405841305667e-05,0
2.5075980269545e-21,1.47805730856955e-06,-4.0968160837294e-21,-2.87127123958902e-19,-0.000458905695434257,-5.27470071535891e-05,0.00030100410850429,2.80270890854585e-19,3.11169959698855e-05,3.11169959698853e-05,3.11169959698853e-05,3.1116995969885e-05,0
6.74276276322601e-21,1.87354969349024e-06,-2.66744699350184e-21,-2.93838596044456e-19,-0.000581694157420047,-6.68572248883639e-05,0.000381549135826216,2.78205054972616e-19,3.94431514419e-05,3.94431514419e-05,3.94431514418998e-05,3.94431514418996e-05,0
1.07132297034805e-20,2.33296244385452e-06,-1.43659914431175e-21,-3.1624421148027e-19,-0.000724326029164541,-8.32460279215729e-05,0.000475113973402711,2.97566606681301e-19,4.911499881799e-05,4.91149988179902e-05,4.91149988179898e-05,4.91149988179896e-05,0
1.92364987352269e-20,2.86079638377961e-06,3.03679926318127e-21,-2.48588926478332e-19,-0.000888197750777958,-0.000102073062196114,0.00058261618315185,2.13755387380865e-19,6.02272922900971e-05,6.02272922900976e-05,6.02272922900969e-05,6.02272922900967e-05,0
2.59068831948546e-20,3.46149644264254e-06,6.45141238716609e-21,-2.99477316443364e-19,-0.00107468817928498,-0.000123495748625183,0.000704962175670271,2.54962548792445e-19,7.28736093187903e-05,7.2873609318791e-05,7.28736093187901e-05,7.287360931879e-05,0
3.15714160296177e-20,4.13945250615434e-06,8.01314694739475e-21,-3.95811069832641e-19,-0.00128515882303086,-0.000147669283073712,0.000843047414436128,3.28045084353338e-19,8.71463685506177e-05,8.71463685506185e-05,8.71463685506175e-05,8.71463685506173e-05,0
1.50174640209002e-21,4.89900029233669e-06,-2.00977350096082e-20,-1.3592855040909e-18,-0.00152095408270385,-0.000174746635951883,0.000997756626502734,1.31968835666759e-18,0.000103136848259721,0.00010313684825972,0.00010313684825972,0.000103136848259719,0
2.22540536098204e-20,5.74442225026932e-06,-8.05398402122672e-21,-1.14242840807415e-18,-0.00178340149845121,-0.000204878551452932,0.00116996401916785,1.0638037352641e-18,0.000120935205268828,0.000120935205268828,0.000120935205268828,0.000120935205268827,0
3.50654269370417e-20,6.67994847948102e-06,-2.36296058761104e-21,-1.14426058981026e-18,-0.00207381200257061,-0.000238213546467323,0.00136053350210773,1.06677376726974e-18,0.000140630494304864,0.000140630494304864,0.000140630494304863,0.000140630494304863,0
5.35942726582295e-20,7.70975766786241e-06,8.54262471898694e-21,-9.71609487059009e-19,-0.00239348017726303,-0.000274897909205231,0.00157031891446909,8.42408509741924e-19,0.000162310687744472,0.000162310687744473,0.000162310687744471,0.000162310687744471,0
5.80411956313146e-20,8.83797804598144e-06,7.53683356027302e-21,-9.35926042237789e-19,-0.00274368451693756,-0.00031507569755912,0.00180016425641631,7.99400392956509e-19,0.000186062695704873,0.000186062695704874,0.000186062695704872,0.000186062695704871,0
7.39230633923327e-20,1.00686883556856e-05,1.60601740239173e-20,-8.34259258992139e-19,-0.00312568769456205,-0.000358888737238134,0.0020509039246344,6.48696722143349e-19,0.000211972386435486,0.000211972386435488,0.000211972386435485,0.000211972386435485,0
7.54053710500277e-20,1.14059188308771e-05,1.38897509487513e-20,-1.09427785690636e-18,-0.00354073683155813,-0.000406476619705861,0.00232336295129258,8.61984778455478e-19,0.000240124606965833,0.000240124606965835,0.000240124606965833,0.000240124606965832,0
8.11228434439943e-20,1.28536521883486e-05,1.12428821554526e-20,-1.19594430171963e-18,-0.00399006377074205,-0.000457976699952955,0.00261835724597601,9.02660913505582e-19,0.000270603203965234,0.000270603203965236,0.000270603203965233,0.000270603203965233,0
9.78517441522667e-20,1.44158246265674e-05,1.98192174742725e-20,-1.14168893012281e-18,-0.00447488535181694,-0.000513524094136034,0.00293669384009715,8.19946440611119e-19,0.000303491044769839,0.000303491044769842,0.000303491044769838,0.000303491044769837,0
-1.74042150962638e-18,1.6096326830296e-05,-1.23135416029866e-18,4.56935899602025e-17,-0.00499640368892513,-0.000573251677114138,0.00327917113330106,-4.41869203361833e-17,0.000338870038532588,0.000338870038532508,0.000338870038532557,0.000338870038532533,0
2.86320255870074e-18,1.78990049789382e-05,1.87704186046798e-18,-6.9485911734039e-17,-0.0055558064497727,-0.000637290079914028,0.003646579141382,6.63834972801044e-17,0.00037682115745127,0.000376821157451396,0.000376821157451314,0.000376821157451346,0
1.53573620471753e-17,1.98276617564958e-05,1.03278950973592e-17,-3.7844539438804e-16,-0.00615426713584156,-0.00070576768715547,0.00403969974523193,3.62867543870262e-16,0.00041742445803115,0.000417424458031834,0.000417424458031396,0.000417424458031581,0
1.50740295263187e-17,2.18860573610203e-05,1.0127074021268e-17,-3.72005293011141e-16,-0.00679294536320709,-0.000778810634467669,0.00445930694034367,3.5673059353371e-16,0.000460759102336935,0.000460759102337606,0.000460759102337176,0.000460759102337358,0
1.4631878327852e-17,2.4077910511444e-05,9.82048113442106e-18,-3.60298069056757e-16,-0.0074729871434828,-0.000856542805927913,0.00490616708639496,3.45473162480647e-16,0.000506903379187971,0.000506903379188622,0.000506903379188204,0.00050690337918838,0
1.4726110743234e-17,2.64068994496671e-05,9.87726641936987e-18,-3.62010684327562e-16,-0.00819552516441558,-0.00093908583155348,0.00538103915644127,3.47020441240912e-16,0.000555934725255824,0.000555934725256478,0.000555934725256058,0.000555934725256235,0
9.5685271274026e-18,2.88766629357768e-05,6.36762177243228e-18,-2.38063554973861e-16,-0.00896167906965833,-0.00102655908487784,0.00588467498524829,2.28156380966349e-16,0.000607929746016145,0.000607929746016568,0.000607929746016295,0.000607929746016408,0
1.05529911703489e-17,3.14908012342698e-05,7.02123858381061e-18,-2.62055282854356e-16,-0.00977255573724871,-0.00111907968064215,0.00641781951629684,2.51131147024803e-16,0.000662964236510712,0.000662964236511179,0.000662964236510878,0.000662964236511002,0
1.16287230133619e-17,3.42528770891412e-05,7.74399859421745e-18,-2.87082852234524e-16,-0.0106292495563253,-0.00121676247263301,0.00698121104699516,2.74977582842981e-16,0.000721113201876404,0.000721113201876918,0.000721113201876586,0.000721113201876723,0
2.80179635097853e-17,3.71664166857017e-05,1.8888127324632e-17,-6.70730296726528e-16,-0.0115328427016144,-0.00131972005169756,0.0075755814716353,6.42197938033694e-16,0.000782450877593099,0.000782450877594348,0.000782450877593547,0.000782450877593887,0
1.62636873007374e-17,4.02349105969715e-05,1.08651172211897e-17,-3.9838541597976e-16,-0.0124844054052237,-0.00142806274396686,0.00820165652163232,3.8160633191627e-16,0.000847050749409569,0.00084705074941029,0.000847050749409825,0.000847050749410019,0
1.60388000532414e-17,4.34618147124983e-05,1.07065627831758e-17,-3.92996519369619e-16,-0.0134849962252778,-0.00154189860931858,0.00886015600258623,3.76418600550017e-16,0.000914985572894349,0.00091498557289506,0.000914985572894602,0.000914985572894792,0
1.5796125113853e-17,4.68505511474329e-05,1.05320224681892e-17,-3.87346975374551e-16,-0.0145356623109377,-0.00166133344011019,0.00955179402770837,3.70947301173266e-16,0.000986327392577189,0.000986327392577889,0.000986327392577437,0.000986327392577624,0
1.56080837995626e-17,5.04045091296881e-05,1.03923181706571e-17,-3.83005529071363e-16,-0.015637439663341,-0.00178647076021363,0.0102772792471548,3.66732069889885e-16,0.00106114756062467,0.00106114756062536,0.00106114756062492,0.0010611475606251,0
1.55229569883635e-17,5.41270458629972e-05,1.03251430321341e-17,-3.80972792993667e-16,-0.0167913533920067,-0.00191741182438283,0.0110373150728107,3.64810225239102e-16,0.00113951675501013,0.00113951675501082,0.00113951675501037,0.00113951675501055,0
1.54772172092118e-17,5.80214873636753e-05,1.02902633763078e-17,-3.7939702434952e-16,-0.017998417966247,-0.00205425561798509,0.0118325998980701,3.63321595643604e-16,0.00122150499712967,0.00122150499713035,0.00122150499712991,0.00122150499713009,0
1.49457040348097e-17,6.20911292688739e-05,9.90640867969649e-18,-3.68716297122921e-16,-0.019259637461128,-0.00219709885712793,0.0126638273121566,3.53094166970761e-16,0.00130718166881807,0.00130718166881873,0.00130718166881831,0.00130718166881848,0
