0,0,1,0,1,0,-1,0,0,0,0,0.5,0
0,0,1,0,1,0,-1,0,0,3.72224663647226e-07,0,0.499999879026984,0
-4.65402378598445e-06,0,0.99999999998917,0,1,0,-0.99999999998917,0,-4.65402378598445e-06,2.96284356323743e-06,0,0.499999037075842,0
-1.56282668914336e-05,0,0.999999999877879,0,1,0,-0.999999999877879,0,-1.56282668914336e-05,9.94926371132929e-06,0,0.499996766489294,0
-3.68578760728021e-05,0,0.999999999320748,0,1,0,-0.999999999320748,0,-3.68578760728021e-05,2.34644526807325e-05,0,0.499992374052879,0
-7.16239768681454e-05,0,0.999999997435003,0,1,0,-0.999999997435003,0,-7.16239768681454e-05,4.55972398888452e-05,0,0.499985180897036,0
-0.000123138835905671,0,0.999999992418414,0,1,0,-0.999999992418414,0,-0.000123138835905671,7.8392617881991e-05,0,0.499974522399188,0
-0.000194546333956747,0,0.999999981075862,0,1,0,-0.999999981075862,0,-0.000194546333956747,0.000123852043619756,0,0.499959748085824,0
-0.000288922438767911,0,0.999999958261911,0,1,0,-0.999999958261911,0,-0.000288922438767911,0.000183933739759328,0,0.499940221534578,0
-0.000409275677531628,0,0.999999916246706,0,1,0,-0.999999916246706,0,-0.000409275677531628,0.00026055299593983,0,0.49991532027632,0
-0.000558547608811175,0,0.999999844012272,0,1,0,-0.999999844012272,0,-0.000558547608811175,0.000355582470066661,0,0.499884435697228,0
-0.000739613293687841,0,0.999999726486051,0,1,0,-0.999999726486051,0,-0.000739613293687841,0.000470852489595833,0,0.499846972940881,0
-0.000955281765849774,0,0.99999954371827,0,1,0,-0.99999954371827,0,-0.000955281765849774,0.000608151352818304,0,0.499802350810334,0
-0.00120829650029212,0,0.999999270009517,0,1,0,-0.999999270009517,0,-0.00120829650029212,0.000769225630144322,0,0.499750001670203,0
-0.00150133588024863,0,0.999998872994652,0,1,0,-0.999998872994652,0,-0.00150133588024863,0.000955780465387759,0,0.499689371348749,0
-0.00183701366192622,0,0.999998312688979,0,1,0,-0.999998312688979,0,-0.00183701366192622,0.00116947987705044,0,0.499619919039959,0
-0.00221787943656724,0,0.999997540502378,0,1,0,-0.999997540502378,0,-0.00221787943656724,0.00141194705960651,0,0.499541117205628,0
-0.00264641908931933,0,0.999996498226871,0,1,0,-0.999996498226871,0,-0.00264641908931933,0.00168476468478672,0,0.499452451477444,0
-0.00312505525435126,0,0.999995117002907,0,1,0,-0.999995117002907,0,-0.00312505525435126,0.00198947520286281,0,0.49935342055907,0
-0.00365614776561454,0,0.999993316269422,0,1,0,-0.999993316269422,0,-0.00365614776561454,0.00232758114393184,0,0.499243536128222,0
-0.00424199410261621,0,0.999991002702541,0,1,0,-0.999991002702541,0,-0.00424199410261621,0.00270054541920049,0,0.49912232273876,0
-0.00488482983053778,0,0.999988069147591,0,1,0,-0.999988069147591,0,-0.00488482983053778,0.00310979162226946,0,0.498989317722762,0
-0.00558682903400953,0,0.999984393548892,0,1,0,-0.999984393548892,0,-0.00558682903400953,0.00355670433041774,0,0.498844071092614,0
-0.00635010474382827,0,0.999979837881616,0,1,0,-0.999979837881616,0,-0.00635010474382827,0.00404262940588699,0,0.498686145443087,0
-0.00717670935589065,0,0.999974247089804,0,1,0,-0.999974247089804,0,-0.00717670935589065,0.00456887429716589,0,0.498515115853421,0
-0.00806863504160318,0,0.999967448034467,0,1,0,-0.999967448034467,0,-0.00806863504160318,0.00513670834027441,0,0.498330569789411,0
-0.00902781414902474,0,0.999959248455501,0,1,0,-0.999959248455501,0,-0.00902781414902474,0.00574736306004823,0,0.498132107005484,0
-0.0100561195939968,0,0.999949435950994,0,1,0,-0.999949435950994,0,-0.0100561195939968,0.00640203247142301,0,0.497919339446788,0
-0.0111553652405219,0,0.999937776977323,0,1,0,-0.999937776977323,0,-0.0111553652405219,0.00710187338071879,0,0.497691891151266,0
-0.0123273062696621,0,0.999924015873273,0,1,0,-0.999924015873273,0,-0.0123273062696621,0.00784800568692425,0,0.49744939815175,0
-0.0135736395362439,0,0.999907873911262,0,1,0,-0.999907873911262,0,-0.0135736395362439,0.00864151268298112,0,0.497191508378031,0
-0.0148960039126781,0,0.999889048378586,0,1,0,-0.999889048378586,0,-0.0148960039126781,0.00948344135706848,0,0.496917881558953,0
-0.016295980619231,0,0.999867211691461,0,1,0,-0.999867211691461,0,-0.016295980619231,0.0103748026938871,0,0.496628189124487,0
-0.0177750935401115,0,0.999842010544486,0,1,0,-0.999842010544486,0,-0.0177750935401115,0.0113165719759438,0,0.496322114107818,0
-0.019334809524779,0,0.999813065097992,0,1,0,-0.999813065097992,0,-0.019334809524779,0.0123096890848358,0,0.495999351047428,0
-0.0209765386739164,0,0.999779968205636,0,1,0,-0.999779968205636,0,-0.0209765386739164,0.0133550588025348,0,0.495659605889176,0
-0.022701634609559,0,0.999742284684435,0,1,0,-0.999742284684435,0,-0.022701634609559,0.014453551112672,0,0.495302595888382,0
-0.0245113947289199,0,0.999699550629309,0,1,0,-0.999699550629309,0,-0.0245113947289199,0.0156060015018215,0,0.494928049511908,0
-0.0264070604415094,0,0.99965127277408,0,1,0,-0.99965127277408,0,-0.0264070604415094,0.0168132112607854,0,0.494535706340245,0
-0.0283898173892012,0,0.999596927900745,0,1,0,-0.999596927900745,0,-0.0283898173892012,0.0180759477858778,0,0.49412531696959,0
-0.0304607956489636,0,0.999535962298722,0,1,0,-0.999535962298722,0,-0.0304607956489636,0.0193949448802091,0,0.493696642913932,0
-0.032621069918038,0,0.999467791275638,0,1,0,-0.999467791275638,0,-0.032621069918038,0.0207709030549706,0,0.493249456507135,0
-0.0348716596814163,0,0.999391798721134,0,1,0,-0.999391798721134,0,-0.0348716596814163,0.0222044898307186,0,0.492783540805016,0
-0.037213529361541,0,0.999307336725023,0,1,0,-0.999307336725023,0,-0.037213529361541,0.0236963400386586,0,0.492298689487436,0
-0.0396475884502261,0,0.99921372525105,0,1,0,-0.99921372525105,0,-0.0396475884502261,0.0252470561219302,0,0.491794706760373,0
-0.0421746916228741,0,0.999110251867388,0,1,0,-0.999110251867388,0,-0.0421746916228741,0.0268572084368909,0,0.49127140725801,0
-0.044795638835143,0,0.998996171534882,0,1,0,-0.998996171534882,0,-0.044795638835143,0.0285273355544004,0,0.49072861594482,0
-0.0475111754022963,0,0.99887070645399,0,1,0,-0.99887070645399,0,-0.0475111754022963,0.0302579445611057,0,0.490166168017641,0
-0.0503219920615558,0,0.998733045971223,0,1,0,-0.998733045971223,0,-0.0503219920615558,0.0320495113607243,0,0.489583908807765,0
-0.0532287250178533,0,0.998582346545829,0,1,0,-0.998582346545829,0,-0.0532287250178533,0.0339024809753295,0,0.488981693683018,0
-0.056231955973467,0,0.998417731777335,0,1,0,-0.998417731777335,0,-0.056231955973467,0.0358172678466342,0,0.488359387949844,0
-0.0593322121421101,0,0.998238292494494,0,1,0,-0.998238292494494,0,-0.0593322121421101,0.0377942561372755,0,0.487716866755385,0
